molecule_chembl_id,canonical_smiles,standard_value
CHEMBL5083076,CC(C)C[C@H](NC(=O)[C@@H]1COCc2cnnn2CCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)N[C@@H](CC2CCCCC2)C(=O)N1)C(N)=O,100000.0
CHEMBL5087475,CC(C)C[C@H](NC(=O)[C@@H]1COCc2cnnn2CCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)N1)C(N)=O,60000.0
CHEMBL5084212,CCCC[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)CNC(=O)CCCCn2nncc2COC[C@@H](C(=O)N[C@@H](CC(C)C)C(N)=O)NC1=O,48000.0
CHEMBL5093360,CC(C)C[C@H](NC(=O)[C@@H]1COCc2cnnn2CCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)N[C@@H](CC2CC2)C(=O)N1)C(N)=O,32000.0
CHEMBL5072596,CC(C)C[C@H](NC(=O)[C@@H]1COCc2cnnn2CCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccccc2)C(=O)N1)C(N)=O,38000.0
CHEMBL5083090,CC(C)C[C@H](NC(=O)[C@@H]1COCc2cnnn2CCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)N[C@H](Cc2ccccc2)C(=O)N1)C(N)=O,82000.0
CHEMBL5071433,CC(C)C[C@H](NC(=O)[C@@H]1COCc2cnnn2CCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)N[C@@H](c2ccccc2)C(=O)N1)C(N)=O,100000.0
CHEMBL5088241,CC(C)C[C@H](NC(=O)[C@@H]1COCc2cnnn2CCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N1)C(N)=O,18000.0
CHEMBL5075687,CC(C)C[C@H](NC(=O)[C@@H]1COCc2cnnn2CCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1)C(N)=O,7100.0
CHEMBL5092205,CC(C)C[C@H](NC(=O)[C@@H]1COCc2cnnn2CCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccc3ccccc3c2)C(=O)N1)C(N)=O,9500.0
CHEMBL5083699,CC(C)C[C@H](NC(=O)[C@@H]1COCc2cnnn2CCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2cccnc2)C(=O)N1)C(N)=O,41000.0
CHEMBL5080225,CC(C)C[C@H](NC(=O)[C@@H]1COCc2cnnn2CCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2cccs2)C(=O)N1)C(N)=O,53000.0
CHEMBL5076494,CC(C)C[C@H](NC(=O)[C@@H]1COCc2cnnn2CCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccccc2Cl)C(=O)N1)C(N)=O,100000.0
CHEMBL5078823,CC(C)C[C@H](NC(=O)[C@@H]1COCc2cnnn2CCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccc(Cl)cc2)C(=O)N1)C(N)=O,74000.0
CHEMBL5092321,CC(C)C[C@H](NC(=O)[C@@H]1COCc2cnnn2CCCCC(=O)NCC(=O)N2CCCC[C@H]2C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1)C(N)=O,7700.0
CHEMBL5070479,CC(C)C[C@H](NC(=O)[C@@H]1COCc2cnnn2CCCCC(=O)NCC(=O)N2CC[C@H]2C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1)C(N)=O,32000.0
CHEMBL5081764,CC(C)C[C@H](NC(=O)[C@@H]1COCc2cnnn2CCCCC(=O)NCC(=O)N2CCCCC[C@H]2C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1)C(N)=O,55000.0
CHEMBL5094585,CC(=O)N[C@@H](Cc1cccc2ccccc12)C(=O)N[C@@H](COCc1cnnn1CCCCC(=O)NCC(N)=O)C(=O)N[C@@H](CC(C)C)C(N)=O,38000.0
CHEMBL5078607,CC(C)C[C@H](NC(=O)[C@@H]1COCc2cnnn2CCCCC(=O)NCC(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1)C(N)=O,95000.0
CHEMBL5091680,CC(C)C[C@H](NC(=O)[C@@H]1COCc2cnnn2CCCCC(=O)NCC(=O)N2CC[C@@H](O)[C@H]2C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1)C(N)=O,70000.0
CHEMBL5071769,CC(C)C[C@H](NC(=O)[C@@H]1COCc2cnnn2CCCCC(=O)NCC(=O)N2CCOC[C@H]2C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1)C(N)=O,6500.0
CHEMBL5082312,CC(C)C[C@H](NC(=O)[C@@H]1COCc2cnnn2CCCCC(=O)NCC(=O)N(C)[C@@H](C(C)C)C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1)C(N)=O,100000.0
CHEMBL5077810,CC(C)C[C@H](NC(=O)[C@@H]1COCc2cnnn2CCCCC(=O)NCC(=O)NC(C)(C)C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1)C(N)=O,20000.0
CHEMBL5094784,CC(C)C[C@H](NC(=O)[C@@H]1COCc2cnnn2CCCCC(=O)NCC(=O)N2Cc3ccccc3C[C@H]2C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1)C(N)=O,5800.0
CHEMBL5082436,C[C@H](NC(=O)[C@@H]1COCc2cnnn2CCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1)C(N)=O,37000.0
CHEMBL5086801,NC(=O)[C@@H](NC(=O)[C@@H]1COCc2cnnn2CCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1)C1CCCCC1,78000.0
CHEMBL5082248,NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H]1COCc2cnnn2CCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1,100000.0
CHEMBL5079991,CCCC[C@H](NC(=O)[C@@H]1COCc2cnnn2CCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1)C(N)=O,100000.0
CHEMBL5081269,NC(=O)[C@H](CC1CC1)NC(=O)[C@@H]1COCc2cnnn2CCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1,29000.0
CHEMBL5076240,NC(=O)C[C@H](NC(=O)[C@@H]1COCc2cnnn2CCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1)C(N)=O,48000.0
CHEMBL5093615,NC(=O)CC[C@H](NC(=O)[C@@H]1COCc2cnnn2CCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1)C(N)=O,50000.0
CHEMBL5078754,CC(C)C[C@@H](C(N)=O)N(C)C(=O)[C@@H]1COCc2cnnn2CCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1,26000.0
CHEMBL5089045,CC(C)C[C@H](NC(=O)[C@@H]1COCc2cnnn2CCCCC(=O)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1)C(N)=O,9700.0
CHEMBL5076675,CC(C)C[C@H](NC(=O)[C@@H]1COCc2cnnn2CCCCC(=O)N[C@H](C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1)C(N)=O,25000.0
CHEMBL5082880,CC(C)C[C@H](NC(=O)[C@@H]1COCc2cnnn2CCCCC(=O)N[C@@H](CC(=O)O)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1)C(N)=O,66000.0
CHEMBL5088845,CC(C)C[C@H](NC(=O)[C@@H]1COCc2cnnn2CCCCC(=O)N[C@@H](CCC(=O)O)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1)C(N)=O,49000.0
CHEMBL5082252,CC(C)C[C@H](NC(=O)[C@@H]1COCc2cnnn2CCCCC(=O)N[C@H](CC(=O)O)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1)C(N)=O,77000.0
CHEMBL5078080,CC(C)C[C@H](NC(=O)[C@@H]1COCc2cnnn2CCCCC(=O)N[C@H](CCC(=O)O)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1)C(N)=O,100000.0
CHEMBL5082155,CC(C)C[C@H](NC(=O)[C@@H]1COCc2cnnn2CC(=O)NCC(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1)C(N)=O,9600.0
CHEMBL5086194,CC(C)C[C@H](NC(=O)[C@@H]1COCc2cnnn2CCC(=O)NCC(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1)C(N)=O,7000.0
CHEMBL5079007,CC(C)C[C@H](NC(=O)[C@@H]1COCc2cnnn2CCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1)C(N)=O,10000.0
CHEMBL5078981,CC(C)C[C@H](NC(=O)[C@@H]1COCc2cnnn2CCCCC(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1)C(N)=O,48000.0
CHEMBL5071531,CC(C)C[C@H](NC(=O)[C@@H]1COCc2cnnn2CCCCCC(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1)C(N)=O,12000.0
CHEMBL5093669,CC(C)C[C@H](NC(=O)[C@@H]1COCc2cnnn2CCCCCCCC(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1)C(N)=O,81000.0
CHEMBL5093096,CC(C)C[C@H](NC(=O)[C@@H]1COCc2cnnn2CCCCCCCCCC(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1)C(N)=O,28000.0
CHEMBL5094359,CC(C)C[C@H](NC(=O)[C@H]1CSCc2cnnn2CCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1)C(N)=O,11000.0
CHEMBL5090614,CC(C)C[C@H](NC(=O)[C@H]1CCCc2cnnn2CCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1)C(N)=O,19000.0
CHEMBL5076432,CC(C)C[C@H](NC(=O)[C@H]1Cc2cnnn2CCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1)C(N)=O,65000.0
CHEMBL5084589,CC(C)C[C@H](NC(=O)[C@H]1Cn2nncc2CCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1)C(N)=O,31000.0
CHEMBL5087378,CC(C)C[C@H](NC(=O)[C@H]1CCn2nncc2CCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1)C(N)=O,13000.0
CHEMBL5088437,CC(C)C[C@H](NC(=O)[C@H]1COCc2cn(nn2)CCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1)C(N)=O,100000.0
CHEMBL5075344,CC(C)C[C@H](NC(=O)[C@H]1COCc2cnnn2CCCCC(=O)NCC(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1)C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(N)=O,46000.0
CHEMBL5081734,CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@H]1CCCn2nncc2COC[C@H](C(=O)N[C@@H](CC(C)C)C(N)=O)NC(=O)[C@H](Cc2cccc3ccccc23)NC(=O)[C@@H]2CCCN2C(=O)CNC1=O,38000.0
CHEMBL5077657,CC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H]1CCCn2nncc2COC[C@H](C(=O)N[C@@H](CC(C)C)C(N)=O)NC(=O)[C@H](Cc2cccc3ccccc23)NC(=O)[C@@H]2CCCN2C(=O)CNC1=O,93000.0
CHEMBL5085761,CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@H]1CCCn2nncc2COC[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N2CCC[C@H]2C(N)=O)NC(=O)[C@H](Cc2cccc3ccccc23)NC(=O)[C@@H]2CCCN2C(=O)CNC1=O,40000.0
CHEMBL5081925,CC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H]1CCCn2nncc2COC[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N2CCC[C@H]2C(N)=O)NC(=O)[C@H](Cc2cccc3ccccc23)NC(=O)[C@@H]2CCCN2C(=O)CNC1=O,83000.0
CHEMBL5082453,CC[C@@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)CCCn2nncc2COC[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(N)=O)NC1=O,89000.0
CHEMBL5079807,CC[C@@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC2=NCN=C2)NC(=O)[C@H](Cc2ccccc2)NC(C)=O)CCCn2nncc2COC[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(C)N2CCC[C@H]2C(N)=O)NC1=O,8600.0
CHEMBL5090997,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H]1CCCn2nncc2COC[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(C)N2CCC[C@H]2C(N)=O)NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC1=O,3300.0
CHEMBL5196734,C=CC(=O)N1CCN(c2nc(NC3CCN(C)CC3)nc3c(F)c(-c4c(C)ccc5[nH]ncc45)c(Cl)cc23)CC1,470.0
CHEMBL5199429,C=CC(=O)N1CC2(C1)CN(c1nc(NC3CCN(C)CC3)nc3c(F)c(-c4c(C)ccc5[nH]ncc45)c(Cl)cc13)C2,3000.0
CHEMBL5208546,C=CC(=O)N1CC2(CCN(c3nc(NC4CCN(C)CC4)nc4c(F)c(-c5c(C)ccc6[nH]ncc56)c(Cl)cc34)C2)C1,160.0
CHEMBL5204061,C=CC(=O)N1CC2(CCN(c3nc(NC4CCN(C)CC4)nc4c(F)c(-c5c(C)ccc6[nH]ncc56)c(Cl)cc34)CC2)C1,350.0
CHEMBL5208763,C=CC(=O)N1CCC2(C1)CN(c1nc(NC3CCN(C)CC3)nc3c(F)c(-c4c(C)ccc5[nH]ncc45)c(Cl)cc13)C2,18000.0
CHEMBL5170321,C=CC(=O)N1CCC2(CC1)CN(c1nc(NC3CCN(C)CC3)nc3c(F)c(-c4c(C)ccc5[nH]ncc45)c(Cl)cc13)C2,30000.0
CHEMBL5209329,C=CC(=O)N1CC2(CCN(c3nc(OC4CCN(C)CC4)nc4c(F)c(-c5c(C)ccc6[nH]ncc56)c(Cl)cc34)CC2)C1,70.0
CHEMBL5205152,C=CC(=O)N1CC2(CCN(c3nc(OC4CCN(CC)CC4)nc4c(F)c(-c5c(C)ccc6[nH]ncc56)c(Cl)cc34)CC2)C1,77.0
CHEMBL5181293,C=CC(=O)N1CC2(CCN(c3nc(SC4CCN(CC)CC4)nc4c(F)c(-c5c(C)ccc6[nH]ncc56)c(Cl)cc34)CC2)C1,940.0
CHEMBL5187482,C=CC(=O)N1CC2(CCN(c3nc(N(C)C4CCN(CC)CC4)nc4c(F)c(-c5c(C)ccc6[nH]ncc56)c(Cl)cc34)CC2)C1,3200.0
CHEMBL5193630,CCN1CCC(Oc2nc(N3CCC4(CC3)CN(C(=O)/C=C/CN3CCOCC3)C4)c3cc(Cl)c(-c4c(C)ccc5[nH]ncc45)c(F)c3n2)CC1,10000.0
CHEMBL5181467,C=CC(=O)N1CC2(CCN(c3nc(OCC4CCN(C)CC4)nc4c(F)c(-c5c(C)ccc6[nH]ncc56)c(Cl)cc34)CC2)C1,130.0
CHEMBL5191000,C=CC(=O)N1CC2(CCN(c3nc(OCCN(C)C)nc4c(F)c(-c5c(C)ccc6[nH]ncc56)c(Cl)cc34)CC2)C1,340.0
CHEMBL5186010,C=CC(=O)N1CC2(CCN(c3nc(OCCCN(C)C)nc4c(F)c(-c5c(C)ccc6[nH]ncc56)c(Cl)cc34)CC2)C1,260.0
CHEMBL5196761,C=CC(=O)N1CC2(CCN(c3nc(OC4(CN(C)C)CCC4)nc4c(F)c(-c5c(C)ccc6[nH]ncc56)c(Cl)cc34)CC2)C1,770.0
CHEMBL5206689,C=CC(=O)N1CC2(CCN(c3nc(OCCCN4CCCCC4)nc4c(F)c(-c5c(C)ccc6[nH]ncc56)c(Cl)cc34)CC2)C1,370.0
CHEMBL5177793,C=CC(=O)N1CC2(CCN(c3nc(OCCCN4CCOCC4)nc4c(F)c(-c5c(C)ccc6[nH]ncc56)c(Cl)cc34)CC2)C1,650.0
CHEMBL5202742,C=CC(=O)N1CC2(CCN(c3nc(OC4CCOCC4)nc4c(F)c(-c5c(C)ccc6[nH]ncc56)c(Cl)cc34)CC2)C1,2100.0
CHEMBL5201714,CC1CCN(C[C@@H]2NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](Cc3ccc(O)cc3)NC(=O)CSC[C@@H](CNCC(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc3ccccc3)NC2=O)CC1,800.0
CHEMBL5176868,C=Cc1ncc2n1CCN(c1nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc13)C2,100.0
CHEMBL5207895,C=Cc1ncc2n1CCN(c1nc(=O)n(CC3CC3)c3nc(-c4c(O)cccc4F)c(F)cc13)C2,100.0
CHEMBL5195479,C=Cc1ncc2n1CCN(c1nc(=O)n(C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc13)C2,100.0
CHEMBL5199804,C=Cc1ncc2n1CCN(c1nc(OCC3CCCN3C)nc3c(F)c(-c4cc(O)cc5ccccc45)c(Cl)cc13)C2,100.0
CHEMBL5183279,C=Cc1ncc2n1CCN(c1nc(OCC3CCCN3C)nc3c(F)c(-c4c(O)cccc4F)c(Cl)cc13)C2,100.0
CHEMBL5177011,C=Cc1ncc2n1CCN(c1nc(OCC3CCCN3C)nc3c(F)c(-c4c(C)ccc5[nH]ncc45)c(Cl)cc13)C2,100.0
CHEMBL5208345,C=Cc1ncc2n1CCN(c1nc(OCCN(C)C)nc3c(F)c(-c4cc(O)cc5ccccc45)c(Cl)cc13)C2,100.0
CHEMBL5183045,C=Cc1ncc2n1CCN(c1nc(OC3CCN(C)CC3)nc3c(F)c(-c4cc(O)cc5ccccc45)c(Cl)cc13)C2,100.0
CHEMBL5175034,C=Cc1ncc2n1CCN(c1nc(OCCN3CCOCC3)nc3c(F)c(-c4cc(O)cc5ccccc45)c(Cl)cc13)C2,100.0
CHEMBL5186009,C=Cc1ncc2n1CCN(c1nc(OC[C@@H]3CCCN3C)nc3c(F)c(-c4cc(O)cc5ccccc45)c(Cl)cc13)C2,100.0
CHEMBL5178985,C=Cc1ncc2n1CCN(c1nc(OC3CCCN(C)C3)nc3c(F)c(-c4cc(O)cc5ccccc45)c(Cl)cc13)C2,100.0
CHEMBL5199232,C=CC(=O)N1CC(F)(Cn2c(=O)c(=O)n(-c3c(C(C)C)cccc3C(C)C)c3nc(-c4cc(O)cc5ccccc45)c(Cl)cc32)C1,100.0
CHEMBL5185658,C=CC(=O)N1CC(F)(Cn2c(=O)c(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc32)C1,100.0
CHEMBL5186744,C=CC(=O)N1CC(F)(Cn2c(=O)c(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(N)cccc4F)c(Cl)cc32)C1,100.0
CHEMBL5176944,C=CC(=O)N1CC(F)(Cn2c(=O)c(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(F)ccc(F)c4O)c(Cl)cc32)C1,100.0
CHEMBL5196173,C=CC(=O)N1CC(F)(Cn2c(=O)c(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4cccc(Cl)c4Cl)c(Cl)cc32)C1,100.0
CHEMBL5195055,C=CC(=O)N1CC(F)(Cn2c(=O)c(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(Cl)ccc5c4OCO5)c(Cl)cc32)C1,100.0
CHEMBL5189659,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,54.0
CHEMBL5197233,CCC[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,11110.0
CHEMBL5208805,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]1CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC(=O)[C@H](CC2CCCC2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C1=O,11110.0
CHEMBL5182373,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]1CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC(=O)[C@H](CCC(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C1=O,11110.0
CHEMBL5176360,CC[C@H](C)[C@@H]1NC(=O)[C@H](CCc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,1387.0
CHEMBL5176608,CCC[C@@H]1NC(=O)[C@H](CCc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,11110.0
CHEMBL5193476,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]1CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC(=O)[C@H](CC2CCCC2)NC(=O)[C@H](CCc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C1=O,11110.0
CHEMBL5185206,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]1CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC(=O)[C@H](CCC(C)C)NC(=O)[C@H](CCc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C1=O,11110.0
CHEMBL5169881,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(-c3ccccc3)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,7.0
